ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,MONTHS_BALANCE,dep_value,target,Age,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_medium,gp_Age_high,gp_Age_highest,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_medium,famsizegp_1,famsizegp_3more,inctp_Commercial associate,inctp_State servant,occyp_Laborwk,occyp_hightecwk,houtp_Co-op apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,famtp_Civil marriage,famtp_Separated,famtp_Single / not married,famtp_Widow
5008939,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,0,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008940,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-1,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008941,0,0,1,0.0297,-15519,-3234,1,0,0,0,1,-7,0,0,42,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5008942,0,0,0,0.01575,-13642,-4846,1,0,1,0,2,-43,0,0,37,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008943,0,0,0,0.01575,-13642,-4846,1,0,1,0,2,-14,0,0,37,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008944,0,0,0,0.01575,-13642,-4846,1,0,1,0,2,-23,0,0,37,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008945,0,0,0,0.01575,-13642,-4846,1,0,1,0,2,-30,0,0,37,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008946,0,0,0,0.01575,-13642,-4846,1,0,1,0,2,-48,0,0,37,0,0,0,1,0,0,0,0,13,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008947,1,0,1,0.0135,-15484,-1408,1,1,1,0,2,-12,0,0,42,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008948,1,0,1,0.0135,-15484,-1408,1,1,1,0,2,-17,0,0,42,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008949,1,0,1,0.0135,-15484,-1408,1,1,1,0,2,0,0,0,42,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008950,1,0,1,0.0135,-15484,-1408,1,1,1,0,2,-12,0,0,42,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008955,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-4,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008956,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-39,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008957,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-51,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008958,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-3,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008959,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-15,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008960,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-28,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008962,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-26,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008963,0,1,1,0.0135,-17785,-1712,1,0,0,0,2,-38,0,0,48,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008981,1,1,1,0.01125,-20874,-2381,1,0,1,0,2,-10,0,0,57,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008983,1,1,1,0.01125,-20874,-2381,1,0,1,0,2,-58,0,0,57,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008984,1,1,1,0.01125,-20874,-2381,1,0,1,0,2,-58,0,0,57,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008986,1,1,1,0.01125,-20874,-2381,1,0,1,0,2,-10,0,0,57,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008987,1,1,1,0.01125,-20874,-2381,1,0,1,0,2,-10,0,0,57,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008988,1,1,1,0.01125,-20874,-2381,1,0,1,0,2,-16,0,0,57,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5008991,0,1,1,0.027,-16582,-1194,1,1,1,0,1,-30,0,0,45,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5008992,0,1,1,0.027,-16582,-1194,1,1,1,0,1,-6,0,0,45,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5008993,0,1,1,0.027,-16582,-1194,1,1,1,0,1,-17,0,0,45,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5008994,0,1,1,0.027,-16582,-1194,1,1,1,0,1,-19,0,0,45,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5008995,0,1,1,0.027,-16582,-1194,1,1,1,0,1,-28,0,0,45,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5112861,0,1,1,0.027,-16582,-1194,1,1,1,0,1,-21,0,0,45,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5008998,0,1,1,0.027,-10628,-828,1,0,0,1,2,-4,0,0,29,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5008999,0,1,1,0.027,-10628,-828,1,0,0,1,2,-24,0,0,29,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009000,1,1,1,0.01575,-9927,-828,1,0,0,0,2,-22,0,0,27,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009001,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-40,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009002,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-44,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009005,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-35,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009006,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-45,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009007,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-59,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009008,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-9,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009009,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-32,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009010,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-12,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009012,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-5,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009014,1,0,1,0.01665,-18926,-6276,1,1,1,0,2,-35,0,0,51,0,0,0,1,1,0,0,0,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009028,0,1,1,0.0225,-14450,-2777,1,0,0,0,2,-17,0,0,39,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009029,0,1,1,0.0225,-14450,-2777,1,0,0,0,2,-15,0,0,39,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009031,0,0,1,0.0315,-10554,-1194,1,0,0,0,1,-13,0,0,28,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5009032,0,0,1,0.0315,-10554,-1194,1,0,0,0,1,-13,0,0,28,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5009039,0,0,1,0.01575,-14326,-555,1,0,0,0,3,-8,0,0,39,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5009040,0,0,1,0.01575,-14326,-555,1,0,0,0,3,-3,0,0,39,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5009042,0,0,1,0.01485,-17641,-889,1,0,0,0,2,-20,0,0,48,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009043,0,0,1,0.01485,-17641,-889,1,0,0,0,2,-20,0,0,48,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009044,0,0,1,0.01485,-17641,-889,1,0,0,0,2,-18,0,0,48,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009045,0,0,1,0.01485,-17641,-889,1,0,0,0,2,-17,0,0,48,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009046,0,0,1,0.01485,-17641,-889,1,0,0,0,2,-7,0,0,48,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009047,0,0,1,0.01485,-17641,-889,1,0,0,0,2,-11,0,0,48,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009050,0,0,1,0.02025,-10997,-2289,1,0,0,1,4,-34,0,0,30,0,1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009051,0,0,1,0.02025,-10997,-2289,1,0,0,1,4,-56,0,0,30,0,1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009052,0,0,1,0.02025,-10997,-2289,1,0,0,1,4,-47,0,0,30,0,1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009053,0,0,1,0.02025,-10997,-2289,1,0,0,1,4,-51,0,0,30,0,1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009055,0,0,1,0.02025,-10997,-2289,1,0,0,1,4,-55,0,0,30,0,1,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009056,1,0,1,0.02025,-8861,-889,1,1,0,0,1,-24,0,0,24,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5009057,1,0,1,0.02025,-8861,-889,1,1,0,0,1,-9,0,0,24,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5009058,0,1,1,0.01125,-7489,-797,1,0,1,1,1,0,0,0,20,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5009062,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-45,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009063,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-27,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009064,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-4,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009065,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-10,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009066,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-15,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009067,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-36,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009068,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-22,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009069,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-35,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009070,1,1,1,0.0315,-10450,-2077,1,0,0,0,2,-39,0,0,28,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009071,0,1,1,0.027,-10264,-3173,1,0,1,1,2,-20,0,0,28,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5009072,0,1,1,0.027,-10264,-3173,1,0,1,1,2,-43,0,0,28,0,0,1,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
5009074,0,1,1,0.045,-17726,-708,1,0,1,1,3,-22,0,0,48,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009075,0,1,1,0.045,-17726,-708,1,0,1,1,3,-28,0,0,48,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009078,1,0,1,0.018,-14122,-1286,1,0,0,0,3,-30,0,0,38,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5009079,0,0,1,0.01125,-10064,-3173,1,0,0,1,2,-43,0,0,27,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009080,0,0,1,0.01125,-10064,-3173,1,0,0,1,2,-15,0,0,27,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009081,0,0,1,0.01125,-10064,-3173,1,0,0,1,2,-19,0,0,27,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5009083,1,0,1,0.009,-20531,-5730,1,0,0,0,2,-51,0,0,56,0,0,0,0,1,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009084,1,0,1,0.009,-20531,-5730,1,0,0,0,2,-2,0,0,56,0,0,0,0,1,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009088,1,1,0,0.02025,-14730,-2989,1,0,0,0,4,-46,0,0,40,0,1,0,1,0,0,0,1,8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5009089,1,1,0,0.02025,-14730,-2989,1,0,0,0,4,-39,0,0,40,0,1,0,1,0,0,0,1,8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5009090,1,1,1,0.02475,-12628,-4025,1,0,0,0,2,-13,0,0,34,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009092,1,1,1,0.0765,-12197,-1194,1,1,0,0,3,-3,0,0,33,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009094,1,1,1,0.0765,-12197,-1194,1,1,0,0,3,-3,0,0,33,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009095,1,1,1,0.0765,-12197,-1194,1,1,0,0,3,-3,0,0,33,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009096,0,0,1,0.027,-13679,-4391,1,0,0,1,3,-24,0,0,37,1,0,1,0,0,0,0,0,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009097,0,0,1,0.027,-13679,-4391,1,0,0,1,3,-33,0,0,37,1,0,1,0,0,0,0,0,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009098,0,0,1,0.027,-13679,-4391,1,0,0,1,3,-17,0,0,37,1,0,1,0,0,0,0,0,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009099,0,0,1,0.0315,-13271,-555,1,0,0,0,1,-56,0,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5009100,0,0,1,0.0315,-13271,-555,1,0,0,0,1,-27,0,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5009103,1,1,1,0.01575,-12859,-4056,1,0,1,0,4,-38,0,0,35,0,1,0,1,0,0,0,0,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5009104,1,1,1,0.01575,-12859,-4056,1,0,1,0,4,-27,0,0,35,0,1,0,1,0,0,0,0,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5009105,1,1,1,0.01575,-12859,-4056,1,0,1,0,4,-30,0,0,35,0,1,0,1,0,0,0,0,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5009106,1,1,1,0.01575,-12859,-4056,1,0,1,0,4,-60,0,0,35,0,1,0,1,0,0,0,0,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5112876,1,1,1,0.01575,-12859,-4056,1,0,1,0,4,-25,0,0,35,0,1,0,1,0,0,0,0,11,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5009108,1,0,1,0.036,-15321,-2747,1,0,0,0,2,-7,0,0,41,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009109,1,0,1,0.036,-15321,-2747,1,0,0,0,2,-20,0,0,41,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009110,0,0,1,0.01125,-8842,-312,1,0,0,1,2,-3,0,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009141,0,0,0,0.0135,-9657,-1560,1,1,1,0,2,-33,0,0,26,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5009142,0,0,0,0.0135,-9657,-1560,1,1,1,0,2,-11,0,0,26,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5009145,1,1,0,0.0315,-15825,-3720,1,1,1,0,2,-36,0,0,43,0,0,1,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009146,1,1,0,0.0315,-15825,-3720,1,1,1,0,2,-36,0,0,43,0,0,1,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009147,1,1,0,0.0315,-15825,-3720,1,1,1,0,2,-12,0,0,43,0,0,1,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009149,1,1,0,0.0315,-15825,-3720,1,1,1,0,2,-7,0,0,43,0,0,1,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009150,1,1,0,0.0315,-15825,-3720,1,1,1,0,2,-17,0,0,43,0,0,1,0,0,0,0,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009151,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-29,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009152,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-47,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009153,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-53,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009154,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-28,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009155,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-27,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009156,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-17,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009157,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-55,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009158,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-43,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009159,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-14,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009160,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-21,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009161,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-23,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009162,0,0,0,0.018,-19575,-2901,1,0,0,0,2,-56,0,0,53,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009163,0,0,0,0.01575,-12915,-3174,1,0,1,0,2,-12,0,0,35,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009164,0,0,0,0.01575,-12915,-3174,1,0,1,0,2,-29,0,0,35,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009165,0,0,0,0.01575,-12915,-3174,1,0,1,0,2,-41,0,0,35,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009166,0,0,0,0.01575,-12915,-3174,1,0,1,0,2,-16,0,0,35,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009168,0,0,0,0.01575,-12915,-3174,1,0,1,0,2,-38,0,0,35,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009186,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-3,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009187,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-5,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009188,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-16,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009189,0,0,0,0.027,-17573,-5792,1,1,1,0,2,-16,0,0,48,0,0,1,0,0,0,0,1,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
